,id,title,categories,authors
1877,1309.2435,bayesian wavelet shrinkage of the haar-fisz transformed wavelet   periodogram,stat.me,"['guy p. nason', 'kara n. stevens']"
1878,1309.2462,reducing the standard deviation in multiple-assay experiments where the   variation matters but the absolute value does not,q-bio.qm stat.ap,"['pablo echenique-robba', 'maría alejandra nelo-bazán', 'josé a. carrodeguas']"
1879,1309.2505,compressed sensing for block-sparse smooth signals,stat.ml cs.it math.it math.st stat.th,"['shahzad gishkori', 'geert leus']"
1880,1309.2627,weighted quantile regression for longitudinal data,stat.ap stat.co,"['lu xiaoming', 'fan zhaozhi']"
1881,1309.2737,on the evidence for cosmic variation of the fine structure constant   (ii): a semi-parametric bayesian model selection analysis of the quasar   dataset,astro-ph.im stat.ap,"['ewan cameron', 'tony pettitt']"
1882,1309.2765,enhancements of multi-class support vector machine construction from   binary learners using generalization performance,cs.lg stat.ml,"['patoomsiri songsiri', 'thimaporn phetkaew', 'boonserm kijsirikul']"
1883,1309.2779,uniform random sample and symmetric beta distribution,math.st stat.th,['hazhir homei']
1884,1309.2848,high-dimensional cluster analysis with the masked em algorithm,q-bio.qm cs.lg q-bio.nc stat.ap,"['shabnam n. kadir', 'dan f. m. goodman', 'kenneth d. harris']"
1885,1309.2961,the mcdonald modified weibull distribution: properties and applications,stat.me,"['faton merovci', 'ibrahim elbatal']"
1886,1309.2978,maximizing the power of principal components analysis of correlated   phenotypes in genome-wide association studies,stat.me,"['hugues aschard', 'bjarni j. vilhjálmsson', 'nicolas greliche', 'pierre-emmanuel morange', 'david-alexandre trégouët', 'peter kraft']"
1887,1309.3032,study of some improved ratio type estimators using information on   auxiliary attributes under second order approximation,math.st stat.th,"['prayas sharma', 'rajesh singh', 'jong-min kim']"
1888,1309.3034,some improved estimators for estimating population mean in stratified   random sampling,math.st stat.th,"['rajesh singh', 'viplav k. singh', 'a. a. adewara']"
1889,1309.3075,inferring heterogeneous evolutionary processes through time: from   sequence substitution to phylogeography,q-bio.pe stat.co,"['filip bielejec', 'philippe lemey', 'guy baele', 'andrew rambaut', 'marc a suchard']"
1890,1309.3103,temporal autoencoding improves generative models of time series,stat.ml cs.lg,"['chris häusler', 'alex susemihl', 'martin p nawrot', 'manfred opper']"
1891,1309.3197,inducing honest reporting without observing outcomes: an application to   the peer-review process,cs.ma cs.ai cs.dl math.st stat.th,"['arthur carvalho', 'stanko dimitrov', 'kate larson']"
1892,1309.3223,partitioning into expanders,cs.ds math.sp stat.ml,"['shayan oveis gharan', 'luca trevisan']"
1893,1309.3233,"efficient orthogonal tensor decomposition, with an application to latent   variable model learning",stat.ml cs.lg math.st stat.th,['franz j. király']
1894,1309.3250,efficient continuous-time markov chain estimation,stat.co stat.ap,"['monir hajiaghayi', 'bonnie kirkpatrick', 'liangliang wang', 'alexandre bouchard-côté']"
1895,1309.3256,recovery guarantees for exemplar-based clustering,stat.ml cs.cv cs.lg,"['abhinav nellore', 'rachel ward']"
1896,1309.3268,transmuted generalized inverse weibull distribution,stat.me,"['faton merovci', 'ibrahim elbatal', 'alaa ahmed']"
1897,1309.3271,how to combine correlated data sets -- a bayesian hyperparameter matrix   method,astro-ph.im astro-ph.co stat.ap stat.co,"['yin-zhe ma', 'aaron berndsen']"
1898,1309.3295,ecp: an r package for nonparametric multiple change point analysis of   multivariate data,stat.co stat.me,"['nicholas a. james', 'david s. matteson']"
1899,1309.3370,a generalised family of ratio product estimator using transformation   equation,math.st stat.th,"['viplav k. singh', 'rajesh singh']"
1900,1309.3386,on spherical monte carlo simulations for multivariate normal   probabilities,stat.co,"['huei-wen teng', 'ming-hsuan kang', 'cheng-der fuh']"
1901,1309.3387,a subspace technique for the identification of switched affine models,stat.me,"['liang li', 'wei dong', 'yindong ji', 'lang tong']"
1902,1309.3399,grand canonical minority game as a sign predictor,stat.ap math.st q-fin.tr stat.th,"['karol wawrzyniak', 'wojciech wiślicki']"
1903,1309.3489,group-bound: confidence intervals for groups of variables in sparse   high-dimensional regression without assumptions on the design,stat.me,['nicolai meinshausen']
1904,1309.3490,a stochastic diffusion process for lochner's generalized dirichlet   distribution,math-ph math.mp math.pr physics.data-an stat.co,"['j. bakosi', 'j. r. ristorcelli']"
1905,1309.3520,efficient uniform designs for multi-wave computer experiments,stat.me,"['daniel williamson', 'ian vernon']"
1906,1309.3533,mixed membership models for time series,stat.me cs.lg stat.ml,"['emily b. fox', 'michael i. jordan']"
1907,1309.3663,an elementary derivation of the large deviation rate function for finite   state markov chains,math.st math.pr stat.th,['mathukumalli vidyasagar']
1908,1309.3676,optimized projections for compressed sensing via rank-constrained   nearest correlation matrix,cs.it cs.lg math.it stat.ml,['nicolae cleju']
1909,1309.3700,a note on density estimation for binary sequences,math.st stat.th,['karthik bharath']
1910,1309.3729,clustering large number of extragalactic spectra of galaxies and quasars   through canopies,astro-ph.co astro-ph.im stat.ap,"['tuli de', 'didier fraix-burnet', 'asis kumar chattopadhyay']"
1911,1309.3771,"new models of income distribution, graduation as the explanation of gini   coefficient",q-fin.gn math.st stat.th,['dmitry schmerling']
1912,1309.3774,transmuted lindley-geometric distribution and its applications,stat.me,"['faton merovci', 'ibrahim elbatal']"
1913,1309.3802,monotone function estimation for computer experiments,stat.me,"['shirin golchi', 'derek r. bingham', 'hugh chipman', 'david a. campbell']"
1914,1309.3809,visual-semantic scene understanding by sharing labels in a context   network,cs.cv cs.lg stat.ml,"['ishani chakraborty', 'ahmed elgammal']"
1915,1309.3842,estimation of intrinsic volumes from digital grey-scale images,math.st cs.cv stat.th,['anne marie svane']
1916,1309.3895,multiple hidden markov models for categorical time series,stat.me,"['roberto colombi', 'sabrina giordano']"
1917,1309.3912,asymptotics for regression models under loss of identifiability,math.st stat.th,['joseph rynkiewicz']
1918,1309.4073,a rigorous and efficient asymptotic test for power-law cross-correlation,stat.me,['duncan a. j. blythe']
1919,1309.4111,regularized spectral clustering under the degree-corrected stochastic   blockmodel,stat.ml cs.lg math.st stat.th,"['tai qin', 'karl rohe']"
1920,1309.4151,a non-local means filter for removing the poisson noise,stat.ap cs.cv,"['qiyu jin', 'ion grama', 'quansheng liu']"
1921,1309.4158,randomized pivots for means of short and long memory linear processes,math.st stat.th,"['miklos csorgo', 'masoud m nasari', 'mohamedou ould-haye']"
1922,1309.4193,sparse linear models and two-stage estimation in high-dimensional   settings with possibly many endogenous regressors,math.st stat.th,['ying zhu']
1923,1309.4199,variational inference for count response semiparametric regression,stat.me,"['jan luts', 'matt p. wand']"
1924,1309.4286,accurate computation of survival statistics in genome-wide studies,q-bio.qm stat.ap,"['fabio vandin', 'alexandra papoutsaki', 'benjamin j. raphael', 'eli upfal']"
1925,1309.4402,parallel and other simulations in r made easy: an end-to-end study,stat.co,"['marius hofert', 'martin mächler']"
1926,1309.4632,point process models for fine-resolution rainfall,math.st stat.th,"['jo kaczmarska', 'valerie isham', 'christian onof']"
1927,1309.4652,robust t-optimal discriminating designs,math.st stat.th,"['holger dette', 'viatcheslav b. melas', 'petr shpilev']"
1928,1309.4656,uniformly most powerful bayesian tests,math.st stat.th,['valen e. johnson']
1929,1309.4667,volatility occupation times,math.st stat.th,"['jia li', 'viktor todorov', 'george tauchen']"
1930,1309.4844,network anomaly detection: a survey and comparative analysis of   stochastic and deterministic methods,stat.ml cs.lg cs.ni,"['jing wang', 'daniel rossell', 'christos g. cassandras', 'ioannis ch. paschalidis']"
1931,1309.4864,a simple bootstrap method for constructing nonparametric confidence   bands for functions,math.st stat.th,"['peter hall', 'joel horowitz']"
1932,1309.4871,multivariate ratio estimation with known population proportion of two   auxiliary characters for finite population,stat.ap,"['rajesh singh', 'sachin malik', 'a. a. adewara', 'florentin smarandache']"
1933,1309.4889,optimal sparse volatility matrix estimation for high-dimensional it\^{o}   processes with measurement errors,math.st stat.th,"['minjing tao', 'yazhen wang', 'harrison h. zhou']"
1934,1309.4975,gaussian approximation of perturbed chi-square risks,math.pr stat.ap,"['krzysztof debicki', 'enkelejd hashorva', 'lanpeng ji']"
1935,1309.4984,the convolution theorem of hajek and le cam - revisited,math.st stat.th,"['arnold janssen', 'vladimir ostrovski']"
1936,1309.4999,bayesian rules and stochastic models for high accuracy prediction of   solar radiation,cs.lg stat.ap,"['cyril voyant', 'c. darras', 'marc muselli', 'christophe paoli', 'marie laure nivet', 'philippe poggi']"
1937,1309.5003,estimation of quadratic density functionals under m-dependence,math.st stat.th,"['david källberg', 'oleg seleznjev']"
1938,1309.5019,bayesian decision-optimal interval designs for phase i clinical trials,stat.me,"['suyu liu', 'ying yuan']"
1939,1309.5047,a comparative analysis of ensemble classifiers: case studies in genomics,cs.lg q-bio.gn stat.ml,"['sean whalen', 'gaurav pandey']"
1940,1309.5073,non-linear dependences in finance,q-fin.st physics.data-an stat.ap,['rémy chicheportiche']
1941,1309.5117,diagnostics for variational bayes approximations,stat.co,"['hui zhao', 'paul marriott']"
1942,1309.5122,variational bayes inference and dirichlet process priors,stat.co,"['hui zhao', 'paul marriott']"
1943,1309.5192,a skew gaussian decomposable graphical model,stat.me math.st stat.th,"['hamid zareifard', 'havard rue', 'majid jafari khaledi', 'finn lindgren']"
1944,1309.5211,mtim: rapid and accurate transcript reconstruction from rna-seq data,q-bio.gn stat.ml,"['georg zeller', 'nico goernitz', 'andre kahles', 'jonas behr', 'pramod mudrakarta', 'soeren sonnenburg', 'gunnar raetsch']"
1945,1309.5337,change point analysis of histone modifications reveals epigenetic blocks   linking to physical domains,q-bio.gn q-bio.qm stat.ap,"['mengjie chen', 'haifan lin', 'hongyu zhao']"
1946,1309.5427,latent fisher discriminant analysis,cs.lg cs.cv stat.ml,['gang chen']
1947,1309.5486,logistic biplot for nominal data,stat.me,"['julio césar hernández sánchez', 'josé luis vicente-villardón']"
1948,1309.5489,computational aspects of optional p\'{o}lya tree,stat.co,"['hui jiang', 'john c. mu', 'kun yang', 'chao du', 'luo lu', 'wing hung wong']"
1949,1309.5534,some considerations on the back door theorem and conditional   randomization,math.st math.pr stat.th,"['julieta molina', 'lucio pantazis', 'mariela sued']"
1950,1309.5616,scan statistic tail probability assessment based on process covariance   and window size,stat.co stat.ap,['anat reiner-benaim']
1951,1309.5740,identifying graphical models,math.st stat.th,"['maya shevlyakova', 'stephan morgenthaler']"
1952,1309.5806,the fine structure of volatility feedback ii: overnight and intra-day   effects,q-fin.st stat.ap,"['pierre blanc', 'rémy chicheportiche', 'jean-philippe bouchaud']"
1953,1309.5808,efficient goodness-of-fit tests in multi-dimensional vine copula models,stat.co,['ulf schepsmeier']
1954,1309.5923,asymptotically normal and efficient estimation of covariate-adjusted   gaussian graphical model,stat.me math.st stat.th,"['mengjie chen', 'zhao ren', 'hongyu zhao', 'harrison zhou']"
1955,1309.5936,nonparametric graphon estimation,math.st math.co math.pr stat.th,"['patrick j. wolfe', 'sofia c. olhede']"
1956,1309.5977,efficient sampling from time-varying log-concave distributions,stat.ml stat.co,"['hariharan narayanan', 'alexander rakhlin']"
1957,1309.5979,asymptotic analysis of lassos solution path with implications for   approximate message passing,math.st cs.it math.it stat.ml stat.th,"['ali mousavi', 'arian maleki', 'richard g. baraniuk']"
1958,1309.5999,genetic algorithm for constrained optimization with stochastic   feasibility region with application to vehicle path planning,stat.me,"['adriano zanin zambom', 'julian a. a. collazos', 'ronaldo dias']"
1959,1309.6013,a max-norm constrained minimization approach to 1-bit matrix completion,stat.ml math.st stat.th,"['t. tony cai', 'wen-xin zhou']"
1960,1309.6058,reduced-rank regression in sparse multivariate varying-coefficient   models with high-dimensional covariates,stat.me,"['heng lian', 'shujie ma']"
1961,1309.6061,piecewise deterministic markov process - recent results,math.st math.pr stat.th,"['romain azaïs', 'jean-baptiste bardet', 'alexandre genadot', 'nathalie krell', 'pierre-andré zitt']"
1962,1309.6111,bayesian hierarchical modeling of extreme hourly precipitation in norway,stat.ap,"['anita v. dyrrdal', 'alex lenkoski', 'thordis l. thorarinsdottir', 'frode stordal']"
1963,1309.6136,berman's inequality under random scaling,math.pr math.st stat.ap stat.th,"['enkelejd hashorva', 'zhichao weng']"
1964,1309.6148,an integer programming formulation applied to optimum allocation in   multivariate stratified sampling,cs.dm stat.me,"['jose andre de moura brito', 'gustavo silva semaan', 'pedro luis do nascimento silva', 'nelson maculan']"
1965,1309.6158,random forests on distance matrices for imaging genetics studies,stat.ml stat.ap,"['aaron sim', 'dimosthenis tsagkrasoulis', 'giovanni montana']"
1966,1309.6178,spot volatility estimation for high-frequency data: adaptive estimation   in practice,stat.ap,"['till sabel', 'johannes schmidt-hieber', 'axel munk']"
